"FIPS","PopMean_2010","UrbanRuralStatus_2013","Hispanic_Race_2014","White_Race_2014","Black_Race_2014","Native_Race_2014","Asian_Race_2014","Islander_Race_2014","Others_Race_2014","More_Race_2014","Male_Sex_Sub125","Female_Sex_Sub125","Sub18_Age_Sub125","From18To64_Age_Sub125","Over65and65_Age_Sub125","LessThanHighSchool_Edu_Sub125","HighSchoolGraduate_Edu_Sub125","CollegeDegree_Edu_Sub125","BachelorOrHigher_Edu_Sub125","Yes_Disability_Sub125","No_Disability_Sub125","Fulltime_Work_Sub125","Parttime_Work_Sub125","No_Work_Sub125"
46135,22449,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46137,2809,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47001,75144.5,2,667.184,14188.524,730.575,33.936,5.952,NA,32.039,599.508,7079.983,8946.522,5288.556,9085.2,1668.526,2575.992,3914.246,1965.873,675.54,4125.214,11879.1,937.508,3016,5454.504
47003,45109.5,3,2980.692,8820.25,804.578,338.916,78.916,NA,1160.95,719.159,5948.528,7443.828,5133.87,7252.509,991.52,2854.656,2771.73,1062.957,363.498,2553,10835.168,1364.25,2327.13,3892.776
47005,16494,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47007,12869.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47009,123064.5,2,1365.778,20433.14,918.174,94.927,456.576,0,168.99,602.889,10681.172,13184.765,6624.324,14312.776,2901.486,4168.028,6177.955,3343.21,885.95,6078.555,17771.598,1993.475,4994.301,7917.3
47011,99020.5,2,2744.28,19769.673,1372.83,57.04,220.836,0,166.77,581.972,11165.778,13372.528,7823.456,14158.478,2599.599,4552.375,4998.767,3118.038,857.67,6232.854,18329.856,1552.76,5831.64,7468.657
47013,40706,2,142.78,11722.675,69.948,59.04,29.964,NA,0,111.969,5151.081,6996.18,3164.65,7126.932,1840.572,3597.23,3074.848,1169.921,160.126,3586.022,8561.575,566.202,1873.74,4960.613
47015,13798,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47017,28520,6,352.729,5206.3,1209.78,63.984,7.02,0,152.07,305.244,3275.895,3847.116,1982.574,4100.5,1045.616,1666.197,1656.582,946.192,141.235,2248.022,4867.083,392.624,1485.966,2483.355
47019,57391,2,334.581,15937.8,318.784,45.974,17.05,NA,43.974,238.293,7665.055,9135.981,4604.778,10060.452,2148.744,3284.472,4274.838,1924.185,601.772,4734.89,12087.779,1509.95,3601.332,5318.337
47021,39104,1,489.45,7573.509,294.912,20,0,0,288.147,149.825,4020.975,4479.71,2974.508,4872.952,661.661,1424.946,1746.624,1051.111,307.56,2073.546,6434.484,698.28,1912.794,2611.14
47023,17138.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47025,32223.5,6,180.121,8687.7,51.961,58,27.027,12,30,272.244,4205.367,5015.867,2496.822,5441.505,1287.414,2643.888,2301.084,694.555,281.528,2823.255,6402.104,651.68,1161.092,3930.68
47027,7866,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47029,35639,5,301.04,11637.396,114.939,45,82,0,86.1,245.05,5464.96,6944.715,3697.551,7136.912,1577.776,2600.625,3733.774,998.844,252.52,3361.379,9050.32,735.84,2760.53,3937.836
47031,52788,3,1157.346,12027.075,427.455,158.94,184.898,0,440.36,876.777,6824.799,7834.501,4944.579,8205.318,1507.911,2636.516,3615.076,1579.981,367.416,3741.8,10919.718,1437.678,2611.44,4447.512
47033,14586,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47035,56091.5,5,718.74,11995.872,11.029,69.042,14.98,NA,53.955,418.132,5646.546,7351.268,3282.51,7249.48,2459.73,2743.548,4083.354,1332.089,340.74,4405.427,8577.577,889.644,2470.7,4123.4
47037,627407,1,27142.992,55051.92,58874.235,767.55,3582.042,50.84,13855.815,4847.864,67511.025,81695.48,51882.75,88518.509,8930.592,23169.804,24332.553,18010.674,10954.302,23609.3,125962.02,14033.124,39536.628,38767.212
47039,11749.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47041,18725,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47043,49699.5,1,592.42,8487.49,589.066,14.03,25.984,NA,26.068,496.166,4046.112,6085.2,3448.637,5571.252,1094.61,1576.652,2633.229,1078.114,359.134,2284.942,7816.095,942,1869.575,3222.18
47045,38342,8,327.405,6289.504,1922.42,36,42.032,0,50.05,617.596,3887.31,5264.016,2988.442,5089.504,1086.59,1357.738,2304.277,1153.416,173.06,2331.995,6802.4,872.238,1712.04,2749.026
47047,38422.5,1,420.332,3369.738,3479.504,5.002,10.879,NA,348.908,35.092,3406.601,3896.586,2344.83,4018.842,939.33,1172.699,1940.796,745.92,330.402,1628.901,5685.498,683.48,1292.572,2271.043
47049,17952.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47051,41031,5,385.5,7618.968,324.632,17.052,68.97,0,180.18,619.46,3974.607,5029.25,2647.568,5223.99,1147.185,1839.295,2307.008,980.937,274.646,2443.37,6569.497,853.35,1818.518,2816.94
47053,49700,6,430.43,7865.297,3989.632,6.03,12.956,0,35.109,283.797,5481.378,7055.112,4370.4,6655.878,1514.304,1896.375,2866.752,1998.34,267.852,3030.522,9499.17,1197.42,1798.002,4056.53
47055,29432.5,4,196.983,5226.984,1432.247,10,19.952,23,53.94,156.844,3293.115,3819.71,2055.102,4112.88,948.591,1510.314,1791.601,848.347,132.39,1803.456,5321.561,569.304,1164.728,2511.58
47057,22686.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47059,68814,5,1162.154,16414.3,590.344,3.009,87.954,0,266.854,504,8600.575,10159.016,5647.962,10497.504,2629.698,4171.895,4595.92,2111.952,619.428,5238.025,13521.04,1450.566,3367.332,6218.553
47061,13695.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47063,62589,2,3763.536,12238.8,931.086,33,26.904,NA,1231.072,487.14,8037.456,9395.298,5821.236,9827.4,1777.584,3643.584,4535.349,1666.665,346,4114.568,13281.535,1702.064,2912.202,5737.704
47065,336878.5,2,7299.195,35317.692,25142.32,317.264,970.628,0,2041.445,1924.27,31225.663,39247.386,22010.935,41779.366,6656.91,11542.44,12719.085,11161.5,3713.696,15198.228,55074.432,5836.86,17137.863,20670
47067,6825,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47069,27213.5,4,143.878,2793.851,4367.964,33.03,106.93,NA,0,117.963,3585.891,3974.688,2467.125,4338.806,746.91,1467.207,1750,721.152,139.191,1558.062,5994.3,550.374,995.787,3048.632
47071,26025.5,6,48.952,7220.64,685.44,23.994,33,0,15.015,202.176,3767.776,4398.55,2354.25,4651.353,1161.116,1804.448,2350.56,868.986,129.96,2274.129,5902.488,740.775,1127.385,3067.768
47073,56840.5,2,343.865,12203.928,296.172,144.02,8.066,NA,253.964,166.77,5772.124,7493.832,3965.28,7385.256,1907.472,2867.594,3466.446,1417.416,264.486,4048.77,9214.37,1096.382,2125.856,4613.947
47075,18774.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47077,27760.5,6,343.952,5795.989,872.168,0.999,7,20,199.984,289.2,3051.51,4267.062,2490.978,3793.17,1036.002,1519.32,2005.434,598.142,112.275,2019.498,5302.143,476.959,1077.15,2462.656
47079,32339.5,8,253.759,5776.335,1380.627,35.026,0,NA,0,173.016,3228.548,4334.88,2256.24,4384.408,921.62,1387.875,1909.848,883.344,236.8,2305.443,5259.45,597.87,1343.775,2693.6
47081,24674.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47083,8431,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47085,18545,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47087,11646,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47089,51422,2,647.768,9398.157,667.584,0,0,NA,65.007,109.344,4896.936,5875.81,3156.84,6204.086,1421.164,2148.717,2335.176,1650.962,328.607,3143.088,7632.87,893.467,2093.28,3422.535
47091,18251,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47093,432667,2,7252.133,56797.344,16789.68,394.173,2084.46,50.04,1208.32,2610.82,38869.072,46575.296,23224.669,54592.56,7473.315,12139.252,14847.89,11431.53,5127.846,17634.958,67510.104,6605.416,22496.995,27894.197
47095,7829,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47097,27794,4,184.932,4537.011,4351.263,100.045,5.04,NA,61.05,204.104,4030.304,5338.851,3181.676,5278.412,914.714,1857.52,2368.436,899.136,144.491,2579.756,6780.732,755.52,1539.465,3322.215
47099,41930,3,455.06,10345.368,491.97,59.961,0,NA,192.888,313.266,5254.851,6322.654,4023.39,6011.486,1545.189,2421.65,2604.14,1293.52,256.025,2804.841,8777.216,945.914,1941.52,3489.496
47101,12167,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47103,33400,6,471.905,5436.96,559.7,24,0,NA,99,700.383,3270.736,3853.841,2262.886,3920.4,937.568,1216.321,1639.202,905.301,423.92,1875.321,5262.555,684.795,1179.216,2229.84
47105,48640.5,2,1656.128,7655.304,176.714,17.978,6.032,0,121.983,97.148,4429.432,5181.724,3594.426,4964.496,1071.315,1677.508,1928.78,1283.583,251.289,1973.901,7656.341,675.393,2015.59,2570.845
47107,52251,5,886.502,10376.128,655.536,35.941,6.003,NA,177.018,484.2,5156.944,7285.025,3772.848,6958.8,1690.496,2185.62,3200.751,1351.728,380.631,3391.496,9047.109,748.944,2688.924,3955.658
47109,26092,6,197.16,6465.734,636.376,48.99,NA,NA,144.96,241.853,3498.706,4126.072,2205.96,4432.268,977.284,1572.472,2036.175,1049.933,218.295,2020.527,5592.32,493.435,892.58,3143.382
47111,22271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47113,98344.5,2,1981.492,7946.435,13393.27,3.078,414.685,0,148.96,264.18,10573.508,13431.96,8436.911,13471.56,2065.128,3153.234,5642.912,2586.104,1107.657,5712.714,18252.8,1955.408,4450.56,7748.636
47115,28253,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47117,30650.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47119,81048.5,1,1986.82,11803.01,3925.991,62.985,108.192,0,275.171,895.365,8220.03,10531.206,6490.956,10329.655,1878.942,3352.056,3366.888,2667.144,467.415,4220.48,14493.105,1608,3968.328,5228.093
47121,11757.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47123,44563.5,6,1289.52,10969.551,411.782,113.004,0,0,0,194.06,6260.243,6666.3,4119.39,7255.328,1539.161,2848.5,2892.438,1468.79,332.572,3519.03,9400.409,866.457,2311.316,4555.915
47125,172819,2,2927.072,21307.863,9989.595,274.104,444.12,317.124,868.689,1498.072,16100.34,20202.784,13829.2,20668.028,1780.346,2816.632,6266.557,6348.132,1571.7,5963.958,29852.748,3046.493,8608.88,9985.032
47127,6362.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47129,21992.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47131,31803,8,612.112,5572.346,1527.437,19.992,20.976,8,61.934,143.948,3312.736,4595.162,2557.968,4395.165,964.8,1546.664,1751.484,968.76,200.46,1940.508,5965.053,587.79,1516.842,2453.66
47133,22084.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47135,7925,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47137,5069,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47139,16824,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47141,72442.5,3,2039.686,18118.368,803.652,13.034,86.784,15.004,180.184,556.4,9878.887,11689.275,5754.75,13631.01,2144.934,3018.35,4617.104,2350.362,867.642,3552.832,17992.877,1757.928,4937.28,7378.923
47143,31825.5,5,721.315,7515.225,116.178,6.004,4,NA,140.91,394.97,4211.928,4548.571,2821.847,5055.21,894.583,2086.749,1897.036,1025.678,96.993,3379.204,5401.09,625.425,1332,3493.117
47145,54136,2,229.177,10772.61,303.968,102,38.911,NA,0,525.473,5464.267,6340.935,3363.934,7014.54,1423.24,2336.673,2687.865,1924.358,206.1,3675.998,8102.556,649.842,2359.942,4334.136
47147,66376,1,1923.306,6993.625,1747.656,54.12,19.926,11,937.489,294.462,4921.694,6062.22,3873.535,6093.752,1014.816,2132.052,2287.17,1169.596,286.102,1970.1,9023.889,904.624,2389.498,3113.594
47149,263172,1,7447.33,27804.102,9047.171,720.006,1749.81,55.99,779.836,1764.6,22378.98,25165.68,15285.244,29584.632,2679.824,5086.265,7894.117,5381.214,3123.968,5784.96,41888.536,4644.857,13817.314,12637.548
47151,22229.5,6,57.067,7229.196,1,71.003,0,NA,5,72.954,3483.31,3946.886,2175.307,4341.016,912.87,2098.466,1904.245,432.915,106.812,2052.855,5384.694,489.971,1101.075,3031.818
47153,14103.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47155,89980.5,5,2157.548,17905.845,241.935,84.987,280.56,NA,758.444,432.286,9676.505,11405.544,6029.208,12725.216,2362.85,3680.532,5035.068,2843.32,604.022,5349.622,15793.89,2408.296,5866.782,4911.291
47157,928337,1,25270.498,35899.517,178241.385,549.406,2827.2,243.036,12083.24,4789.575,108412.11,138083.088,94171.516,136371.675,16018.398,34976.259,43115.536,29840.33,10630.74,41169.705,205141.504,22079.672,47116.3,76237.58
47159,19156.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47161,13337,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47163,156808.5,2,1152.91,33197.901,1069.188,228.96,85.041,12,445.302,1339.765,16344.9,20637.12,10593.792,21265.788,5142.944,6906.43,8779.008,5361.018,1165.563,11184.73,25855.181,3057.25,7258.68,11863.096
47165,160947.5,1,3181.932,17084.52,3024.902,272.67,240.911,90.948,788.952,533.862,10686.683,13674.42,8481.429,13455.024,2358.288,4085.114,4649.728,3653.728,1020.49,4552.996,19779.649,1941.1,6046.271,6046.3
47167,61099.5,1,401.258,6404.442,3898.983,17.155,13.101,142.08,10.01,106.862,4750.24,6251.791,3595.648,6447.71,945.648,1800.5,2411.208,1343.232,337.85,2497.552,8453.445,863.972,2518.695,3427.568
47169,7870,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47171,18295.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47173,19088.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47175,5549,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47177,39869,3,1996.748,8536,263.872,57.988,96.096,0,528,783.414,5448.871,6042.608,3733.884,6529.332,1217.854,2434.327,3082.2,1135.612,164.036,3033.65,8466.22,792.269,2219.69,3808.596
47179,123158.5,2,1499.37,24028.225,1898.698,29.868,434.707,0,124.124,810.145,12848.292,15701.518,7192.544,18414,2945.712,3898.368,5694.085,3960.678,1934.4,6778.776,21795.858,2424.114,7730.1,8875.125
47181,17013,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47183,35022.5,8,323.806,7092.75,1276.308,8.003,17.024,0,99.968,208.083,4129.382,4687.284,2343.535,5360.964,1112.712,1336.285,1813.56,1095.828,392.46,1903.572,6878.56,418.911,2751.862,2360.358
47185,25844,9,109.837,7020.957,281.916,0,0,NA,0,86.025,3508.983,3977.492,2047.834,4498.75,948.33,1479.636,2054.107,902.644,207.072,2211.75,5278.208,576.576,1503.744,2549.088
47187,183608.5,1,2698.497,9300.144,1056.123,9.112,355.88,0,618,349.482,6016.064,7809.861,4667.095,7408.107,1751.304,1892.328,2361.414,1951.554,1630.536,1910.385,11970.019,1097.299,3543.645,3344.823
47189,114265,1,1515.332,11871.556,2667.496,33.998,112.535,34.992,1211.83,221.39,6863.444,9446.69,5355.684,9175.5,1768.224,2852.48,3481.718,2028.492,818.672,3600.093,12721.398,1279.401,3564.556,4767.17
48001,58455,8,3348.53,5445.968,3378.483,49.028,28.08,0,541.45,259.246,5965.568,6439.498,4322.896,6686.088,1382.638,1765.505,3189.086,1370.941,220.696,1886.376,10504.07,1286.584,2164.56,3600.784
48003,14809.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48005,86862,8,6466.128,9262.225,5108.58,332.166,306.816,NA,834.851,474.712,9312.204,11962.314,8248.086,11325.99,1726.304,4036.2,3629.952,2716.336,359.688,4628.685,16684.476,2307.17,4045.076,5578.8
48007,23154.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48009,9057,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48011,1901.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48013,44957,1,8733.675,2110.68,46.136,56.068,0,NA,1889.2,787.245,5123.925,5853.176,4358.928,5377.2,1227.348,2370.792,2004.345,815.073,150.328,1931.1,9034.5,714,2235.41,2859.5
48015,28430,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48017,7172.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48019,20504,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48021,74287,1,10084.713,4416.104,1613.601,245.037,66.248,NA,946.344,300.202,7552.784,8740.23,6412.905,8641.344,1226.34,4329.405,2440.812,1549.89,421.449,2412.9,13865.236,1798.524,2473.761,4948.344
48023,3725.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48025,31874,5,5412.693,1616.062,168.912,2.992,16.997,NA,1149.884,237.2,3098.16,4084.992,2899.337,3524.196,756.678,1555.836,863.192,1041.512,69.693,1435.191,5735.158,732.462,1158.762,1960.112
48027,311617.5,2,18119.354,22365.74,17458.108,556.26,1861.184,544.434,3064.828,3764.25,28284.112,33856.512,25048.621,32998.53,4158.02,6624.22,10537.05,10263.54,2279.016,10249.925,51182,6499.489,11498.76,16536.636
48029,NA,1,304752.523,59855.072,35818.364,4143.752,6889.272,701.844,52798.252,12176.43,185898.909,225671.544,152385.675,226794.996,32470.716,73601.352,60127.234,49198.989,17964.622,75682.856,336656.41,41456.554,86412.76,114088.788
48031,10512,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48033,644,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48035,18240.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48037,92644,2,1709.078,9961.198,9040.746,51.134,19.075,0,385.612,543.46,9343.197,11756.68,7352.804,11633.44,2081.946,2776.11,4251.478,3362.944,763.465,4263.84,16784.794,1791.12,4237.438,6287.152
48039,313830,1,20745.44,16182.738,7239.504,217.029,1302.88,0,3410.187,790.568,21133.176,24353.163,16123,25137.972,4329.315,8840.142,7433.61,5813.658,1796.388,7449.156,38144.79,4752.3,8183.586,13450.065
48041,195272,2,17885.392,31722.817,9237.865,105.876,4805.014,10.001,5107.571,1787.418,30509.688,34330.648,13484.394,48869.341,2360.124,5342.976,5130.189,4343.68,4351.517,5824.944,58945.237,4489.582,30564.973,14994.16
48043,9266,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48045,1634,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48047,7212,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48049,38125.5,8,2184.357,6186.18,443.52,35.074,11.011,0,130.725,199.2,3974.888,4962.096,3242.798,4665.248,1035.885,1183.952,1997.926,1211.364,276.978,1322.398,7630.674,1028.192,927.045,3018.082
48051,17198,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48053,42802,4,4496.087,5124.951,288.9,28.016,0,NA,322.392,89.961,4899.568,5103.306,3535.376,5433.48,1052.982,2007.525,1800.605,1174.153,555.36,1903.902,8119.881,1073.72,1935.51,2825.416
48055,38103.5,1,5672.41,2687.607,942.389,17.94,28.002,0,2046.45,176.352,4652.25,4733.43,3311.316,5133.876,952.2,1736.66,1363.616,729.64,314.404,1667.1,7719.25,684.786,2087.712,2886.385
48057,21370.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48059,13542,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48061,407137,2,166171.102,8309.066,666.744,292.785,246.519,10.008,10523.7,1323.152,80575.512,94933.33,74388.216,84516.72,16587.97,45369.247,19577.025,12983.916,4083.655,24944.431,150372.693,18141.655,22120.161,51899.844
48063,12412.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48065,6173.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48067,30475.5,6,597.32,4526.469,2017.418,30.996,24.012,14.004,236.982,293.754,3285.024,4156.65,2504.775,3747.528,1190.798,1171.618,2058.408,827.96,275.113,1753.605,5695.46,588.35,1150.5,2221.271
48069,8086,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48071,35203.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48073,50884,5,4920.72,6540.912,3570.894,41.004,92.984,NA,280.36,114.38,7323.008,7851.97,5718.244,7838.472,1633.083,2936.223,2718.592,1814.482,333.184,2502.805,12677.565,1547.832,2477.278,4200.939
48075,7050.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48077,10740,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48079,3132,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48081,3322,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48083,8893.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48085,785374,1,29473.083,33792.792,10725.855,250.416,8201.722,6,5618.256,3422.496,40077.786,44907.642,28502.544,49704.098,6418.591,10069.049,11985.984,10989.144,10389.288,8253.13,76324.36,10804.452,19483.618,22850.937
48087,3059.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48089,20886,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48091,108927,1,8472.672,8280.376,249.956,9.88,0,0,849.723,519.01,7397.701,9747.36,5719.035,9518.349,1940.536,3150.84,2746.458,2378.847,1038.609,3424.395,13732.783,1883.583,3948.912,4333.552
48093,13977.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48095,4082,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48097,38444.5,3,2557.296,4576.84,374,108.864,32.944,0,127.893,217.44,3677.548,4159.658,2961.596,4272.34,613.474,1350.54,1314.72,966.378,265.914,1372.735,6480.039,1047.9,1632.492,1894.984
48099,75516.5,2,2244.255,6072.75,1452.96,230.86,223.86,177.038,567.159,841.93,4641.56,6090.423,4508.447,5634.6,587.608,958.041,2015.003,1722.058,342.9,1613.151,8758.763,1167.846,1595.048,3138.135
